序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
24,小金县以绿化为目标，推进生态保护建设      一是突出森林生态系统管护。强化454.37万亩天然林、274.17万亩公益林管护，管护率达100%。巩固3.95万亩退耕还林成果，完成新一轮退耕还林1.49万亩。有效防控森林火灾和林业有害生物，实现连续20年无重特大森林火灾。      二是突出“一区两园”保护。今年6月，梦笔山森林公园成功获省批复，全县“一区两园”保护面积达2407平方公里，占全县总面积的43%。先后投资2亿元，建设完成基层保护站12个。加大裸露植被恢复，完成双桥沟、长坪沟生态治理，启动保护区生态系统、生物多样性、水土流失等基础性数据收集。      三是突出生态补偿体系建设。探索建立区域生态补偿机制、稀缺资源有偿使用机制和生态补偿标准体系，严格落实森林生态效益补偿、草原生态保护补助奖励制度，五年来，兑现总面积142.07万亩集体公益林生态效益补偿11124.1万元，兑现总面积280.15万亩草原生态补偿1010.375万元。,否,,2017-08-08 15:18,转发,评论,赞,360安全浏览器,https://weibo.com/1269061822/Fg9l74DJW
25,四姑娘山景区未受塌方影响，各路线安全畅通！O四姑娘山景区未受塌方影响，各路线安全畅通！ ​​​​,否,,2017-08-07 17:27,转发,评论,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/Fg0L0hyJA
26,仲夏八月 | 不妨来二十几度的小金炫炫酷！O网页链接 ​​​​,否,,2017-08-07 17:19,转发,评论,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/Fg0HJe9Rw
27,　为改善县域交通环境，优化群众居住环境，解决美兴镇与外部交通连接不畅、区域居民出行不便等问题，县委、县政府决定实施小金县石灰新区市政道路建设工程。为便于顺利施工，按照相关要求，将实行分段封闭施工，现特通告如下： 　　一、分段封闭施工时间安排 　　1、第一段为县医院至懋功电站省道303线K199+782～K200+200，交通管制时间为2017年8月1日～9月20日；此段单边限时通行，施工时间为每天上午7:00-12：00，中午13:30-下午19：00，其余时间车辆单边放行。 　 2、第二段为永宏汽修厂至尤家水沟省道303线K199+582～K199+782，交通管制时间为2017年8月1日～10月5日；全封闭施工，施工期间只允许行人通行。车辆绕行路线：美兴镇结新桥---县城---石灰村，美兴镇结新桥---过境路---石灰村。 　　3、第三段为尤家水沟至县医院省道303线K199+582～K199+582，交通管制时间为2017年9月20日～10月25日；全封闭施工，施工期间只允许行人通行。车辆绕行路线：美兴镇结新桥---县城---石灰村，美兴镇结新桥---过境路---石灰村。 　　4、第四段为杨家停车场至永宏汽修厂省道303线K197+422～K198+042，交通管制时间为2017年10月5日～11月10日；全封闭施工，施工期间只允许行人通行。车辆绕行路线：美兴镇结新桥---县城，美兴镇结新桥---过境路---石灰村。 　　5、第五段为老森工局大门至杨家停车场省道303线K196+900～K197+422，交通管制时间为2017年11月10日～12月25日；全封闭施工，施工期间只允许行人通行。车辆绕行路线：美兴镇结新桥---县城，美兴镇结新桥---过境路---石灰村。 　　同时，所有封闭路段，先只对车行道进行封闭，人行道可通行，最后才对人行道施工。 　　二、注意事项 　　1、在该路段封闭前，请该路段有车辆的群众把车辆转移停放，避免全封闭时不能向外通行； 　　2、在该路段封闭前，沿线各商铺请务必做好统筹安排； 　　3、请广大群众在封闭路段出行时注意安全。,否,,2017-08-07 17:17,转发,1,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/Fg0GRseF0
28,转发微博,是,据最新消息，G213线阿坝州茂县境内石大关塌方现场车辆已安全疏导劝返，茂县公安局派出工作人员正在两河口（茂县与黑水县分叉路）和县城36米大道对车辆进行疏导分流。绕行线路:1、成都—汶川—茂县—黑水—红原—松潘-九寨沟；2、成都—汶川—理县—红原—松潘-九寨沟；3、成都-绵阳-平武-松潘-九寨沟。 ​​​​...展开全文c,2017-08-07 17:16,转发,评论,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/Fg0GvkTju
29,"【小金县气象局】预计：小金县境内,今天晚上到明天白天阴有小雨；气温16℃至26℃；西风2级；地质灾害气象等级3级。 ​​​​",否,,2017-08-03 18:19,转发,评论,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/FfpnSgP3d
30,小金县大力提升体育教育保障水平       一是加强体育教师队伍建设。按照国家课程改革要求和学校体育课程总课时要求，配足配齐体育教师。全县中小学现有专职体育教师41人。通过实施体育教师全员培训，统筹安排，将体育教师培训纳入国家级、省级、州级县级培训计划，重点向乡村教师倾斜。 　　二是加强体育设施设备建设。大力改善学校体育场地设施，为学生配齐配足必要的体育活动器材，为体育教师配备必要的教学装备。促进学校与社会共建共享公共体育场地与设施。积极推动公共体育场馆设施为学校体育提供服务，向学生免费或优惠开放。 　　三是健全体育风险管理机制。健全学校体育运动伤害风险防范机制。加强体育安全教育，培养学生运动伤害风险防控意识和能力，提高学生的运动伤害应急处置和救护能力。同时定期检查，有安全风险的应设立明显警示标志和安全提示，完善校方责任险，探索涵盖体育意外伤害的学生综合保险机制，试点推行学生体育安全事故第三方调解办法。 　　四是整合资源支持学校体育。逐步建立社会力量支持学校体育发展的长效机制，引导技术、人才等资源服务学校体育教学、训练和竞赛等活动。支持学校与科研院所、社会团体、企业等开展广泛合作，提升学校体育工作水平。,否,,2017-08-03 15:05,转发,评论,赞,360安全浏览器,https://weibo.com/1269061822/Ffo7dqNTD
31,【小金县气象局】08月01日16时02分发布雷电黄色预警信号如下：预计小金县6小时内可能发生雷电活动，可能会造成雷电灾害事故，过程中可能伴随阵性大风、短时强降水等天气，请做好防范工作。 ​​​​,否,,2017-08-01 16:19,转发,评论,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/Ff5K3uF2b
32,小金县推进省州环保督察发现问题整改落实工作公告。 O网页链接 ​​​​,否,,2017-08-01 16:06,转发,评论,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/Ff5F0kezG
33,"小金县加强规模养殖场污染治理工作一是逐步开展废弃物全部综合利用。建立沼气池和粪便有机处理设施，对中小规模养殖场及养殖户,建立容积适合、防水防渗防漏的储粪池,将粪污进行集中发酵处理，废弃物得到充分利用,废水治理达到要求。所有规模化养殖场实行“干清粪”、“雨污分流”，有效降低污水排放量。二是大力发展标准化养殖。按照养殖设施化、生产规范化、防疫制度化、粪污处理无害化和监管常态化要求、深入开展标准化示范养殖场创建活动。推行清洁生产和生态养殖。大力发展节能环保型畜牧业，大力推广粪肥还田模式、倡导种养结合,实现粪肥就地转化。鼓励养殖户利用发酵床养猪、养禽,发展生态畜牧业。三是加大监管力度。加强畜禽养殖场日常监管，积极配合环保部门对污染排放没有达标的畜禽养殖企业加强督促检查，严肃查处粪污违法排放行为，建立和完善污染物排放的各项制度，逐步建立长效的监管机制。四是加强对新建畜禽养殖场的管理。对新建畜禽规模养殖场，按规定进行动物防疫条件审查，强化环境保护“三同时”制度，做到畜禽养殖场建设与污染治理工程“同时设计、同时施工、同时使用”。",否,,2017-08-01 16:03,转发,评论,赞,360安全浏览器,https://weibo.com/1269061822/Ff5DU2YO5
34,,是,新津县中外青年交流，小金青年展示风采，把美丽小金，纯净四姑娘和嘉绒风情完美展示给了外国友人们。@共青团阿坝州委 @小金发布 ​​​​,2017-08-01 15:58,转发,评论,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/Ff5BTnihz
35,小金县强力推进重点项目建设一是已建成项目。投资9800万元，完成四姑娘山旅游集镇配套基础设施建设项目，对集镇道路、管网、路灯等进行了全面改造。投资500余万元，完成四姑娘山镇新老猫鼻梁观景平台改造工作。二是在建项目。投资3850万元，实施双桥沟口旅游集散中心项目，已完成停车场、景观平台、售票大厅等建设，正在进行室内装饰工程，预计7月底完工。投资800万元，实施四姑娘山旅游客运站建设工程，预计8月底完工。三是拟建项目。投资4000万元，实施四姑娘山镇供水基础设施建设项目，目前，正在进行施工图设计，预计9月开工建设。投资4980万元，实施四姑娘山镇污水处理厂新建项目，预计10月开工建设。投资880万元，实施四姑娘山镇金字街停车场建设工程，目前正在进行施工图设计，预计9月开工建设。估算投资2.1亿元，实施四姑娘山镇过境公路改线工程。投资400万元，实施四姑娘山镇三个星级厕所建设工程，目前正在进行施工图设计。四是招商引资项目。成功引进四姑娘山嘉绒旅游文化综合体项目，投资3.5亿元，目前已开工建设。,否,,2017-07-31 16:22,转发,评论,1,360安全浏览器,https://weibo.com/1269061822/FeWkUBYRw
36,【紧急扩散】小金县森林公安局 到夹金山国家森林公园开展环境卫生 集中整治行动。近年来，野外烧烤、露营、野炊火速流行，很多游客自行选择烧烤地、满山烧烤过后的生活垃圾、用火安全等潜在安全隐患问题突出，近日，小金县森林公安局在夹金山国家森林公园，开展了为期一周的环境卫生集中整治活动。着力规范游客及当地群众的不文明行为，治理森林公园内的环境卫生。,否,,2017-07-31 10:30,转发,1,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/FeU26scMW
37,《中国将继续发挥全球经济“稳定器”作用——国际机构看好中国经济前景》°财经观察：中国将继续发挥全球经济“稳定器”作... ​​​​,否,,2017-07-31 10:24,转发,评论,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/FeTZwiShY
38,《国际机构纷纷上调我国经济增速预期彰显经济发展底气》°国际机构纷纷上调我国经济增速预期 彰显经济... ​​​​,否,,2017-07-31 10:23,转发,评论,赞,华为P9手机摄影再突破,https://weibo.com/1269061822/FeTZey5xC
