序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
10,转发微博,是,【加油的学问】[1] 不要等油表亮灯才加油，燃油若太少油泵不能浸泡在燃油里散热降温，影响油泵寿命，另外也容易导致汽车缺油抛锚带来不便（高速公路上尤甚）。[2] 加油不宜过满，过满易使油浮及传感器失灵， 同时也造成油箱没有空间透气。所以加油加到“跳枪”即可。（AJ）   ​​​​,2012-08-13 08:36,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ywVFHw8jZ
11,转发微博,是,【一碗面的故事】少年跟妈妈大吵一架，离家出走。夜晚，四处游荡的他万分饥饿，不知不觉在一个面摊前站了很久。老板娘终于喊他坐下，并送他一碗热腾腾的葱花面。少年万分感动。老板娘告诉他：我只是给你一碗面，你妈妈每天都给你好吃好喝，你却一点都没放在心上。是啊，习惯了索取，我们就忘了感恩。。 ​​​​,2012-08-13 08:35,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ywVFj0KLs
12,转发微博,是,近日，有网友反映，其手机或家中座机接到陌生号码的短信或电话，对方称您的社保卡涉嫌透支消费购买大量药品或提示您领取社保补贴等，请一定不要按照对方要求进行银行汇款操作。目前，在医保卡使用过程中出现的问题，相关机构将通过书面告知的方式通知用卡人，不会使用电话、短信等方式与用卡人直接联系 ​​​​,2012-08-13 08:33,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ywVECrp0o
13,转发微博,是,【立秋后要提防几种疾病】①孩子—感冒发烧:秋季是感染病高发期，孩子往往会发烧、恶心呕吐、腹泻②年轻人—咽喉炎:空气变干燥，温度也逐渐降低。注意多喝温热水，少吃辛辣食物，保护好嗓子③中年人—骨头痛:夏季出汗多，肌肉毛孔疏松，秋天一到，不通则痛，出现关节肿胀等症状。 ​​​​,2012-08-13 08:32,1,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ywVEc9yga
14,转发微博,是,,2012-08-13 08:31,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ywVDX5lnL
15,转发微博,是,【5招青春永驻 延缓衰老】①搓手：双手对搓手背，再对搓手掌，促进大脑兴奋；②搓额：上下搓额头，延缓皱纹产生；③搓鼻：食指搓鼻梁两侧，防感冒；④搓耳：手掌来回搓耳朵，刺激穴位；⑤先顺时针、后逆时针，搓腹部促消化，防便秘~不要衰老的走起！~火速拯救肌肤，就@皮肤急救SOS  ​​​​,2012-08-09 09:14,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ywkd9vDi3
16,培养快乐的孩子,是,【培养孩子快乐性格】1.周末全家外出晚餐，看场电影等。2.给孩子选择的自由。3.会歌唱的孩子最快乐。4.在孩子前少负责评论。5.与同龄孩子玩耍。6.教孩子迅速恢复情绪。比如听音乐、看书、骑车等。7.培养广泛的兴趣。8.亲近大自然和小动物。9.爱上体育运动。 ​​​​,2012-08-09 09:10,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ywkbOt2hZ
17,防入室盗窃,是,#招招可防入室盗#用几个空易拉罐，斜倚在沙窗边框上，只要沙窗或者窗户被推开，易拉罐就落地，发出声音。一注意要用空罐子，二一定要斜着放。 ​​​​,2012-08-09 09:10,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ywkbsjMfF
18,户外出游，注意安全,是,【滑落山崖，有惊无险】#聚焦北京#昨天下午3时许，一名北京大学的学生在箭扣长城游玩时，不慎从十余米高的悬崖上滑落，经过999急救中心医护人员与消防人员长达5小时的营救，被困人员终于成功脱险，经初步检查，只受轻微伤害。提醒同学们，由于近期降水较多，土松路滑，外出游览时要格外小心。 ​​​​,2012-08-08 08:35,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ywax5z560
19,8月7日暑期青少年儿童活动已接近尾声。在这一个多月的时间里我们组织的暑期活动主要有安全教育、学习串珠子、跳绳、打鸭子游戏、公益活动，这些不仅丰富了少年儿童的暑期生活，也让他们学到了很多知识。 ​​​​,否,,2012-08-07 16:58,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yw4oDC4kY
20,8月7日、8日，我社区组织了7.21自然灾害捐款活动，居民踊跃参加，在7日当天捐款5600元。 ​​​​,否,,2012-08-07 16:32,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yw4dQD5q0
21,今天上午10点31分迎来二十四节气的“立秋”。立秋预示着炎热的夏天即将过去，秋天即将来临。民间还流行“贴秋膘”吃肉补补，现代都市人不喜欢胖，“贴膘”时会选择烤鸭之类低脂肪的肉类来“健康进补”。 ​​​​,否,,2012-08-07 16:20,转发,1,赞,微博 weibo.com,https://weibo.com/2645278417/yw49g5UTm
22,立秋啦,是,【今日立秋】#北京你好#今日限行3和8，最高气温32℃。今天是立秋节气，但也是三伏第一天。老话说热在三伏，估计还要热上那么几天。早上在照常的时间醒来，照常的将有一天的工作，这真的是一个平凡的不能再平凡的日子了，可是，真正懂得生活的人才知道平凡可贵。早上的原创图片——送你一个灿烂的清晨。 ​​​​,2012-08-07 08:41,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yw18U3sgy
23,夏季指农历4月至6月，即从立夏之日起，到立秋之前止。在一年四季之中，夏季是一年里阳气最盛的季节，气候炎热而生机旺盛，对于人来说，此时是新陈代谢旺盛的时期。夏季养生重在精神调摄，保持愉快而稳定的情绪，切忌大悲大喜，以免以热助热，火上加油。心静人自凉，可达到养生的目的。 ​​​​,否,,2012-08-06 10:28,1,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvSpX7JrD
24,转发微博,是,#防范招生诈骗#招生诈骗的对象是以高考成绩不理想或填报志愿不理想考生为主，抓住家长望子成龙的心态进行诈骗，极易给考生家庭造成经济和心理上双重打击，社会危害性大。有四类考生家长易被骗：即希望孩子读名校的、孩子成绩与志愿学校录取分有差距的、接受不了孩子落榜的、对录取制度不信任的家长。 ​​​​,2012-08-06 09:41,1,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvS6TrJFn
25,转发微博,是,#防范招生诈骗# 自称军校招生人员，专门招地方委培生，无须省级招生考试机构录取，可直接发本科录取通知书。其实，2008年起，军队院校已停止以任何形式招收地方委培生。 ​​​​,2012-08-06 09:39,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvS5Z1sIb
26,转发微博,是,【重大节假日公路免收通行费方案出台】目前国务院已经出台了重大节假日免收小型客车通行费实施方案。免费通行的时间范围为春节、清明节、劳动节、国庆节等四个国家法定节假日，以及国务院办公厅文件确定的上述法定节假日连休日，免费通行的车辆为7座以下载客车辆。详情请登录中国政府网（www.gov.cn） ​​​​,2012-08-06 09:36,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvS4ue520
27,泡脚好处多,是,【中医泡脚补肾小偏方】①泡脚时加入几块打扁的生姜，散寒，改善手脚冰凉；②白醋泡脚，滋润皮肤消除疲劳，改善睡眠障碍；③艾草加红花可改善静脉曲张、血液循环不好、手脚麻或瘀血；④老醋泡脚（米醋或老陈醋）在一定程度上可以治疗脚气。更多养身、美容秘方@中医养身堂 轻松养身你也可以！ ​​​​,2012-08-06 09:33,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvS3thwze
28,转发微博,是,爸爸昨晚被根大鱼刺卡住，自行吞饭﹑喝醋，半夜呼吸不过来，咳血，昨晚四点到医院挂急诊，检查﹑拍CT，折腾大半夜，现在还是要忍着疼痛等医院8：00上班，才能做电子喉镜取出，提醒大家鱼刺卡喉一定要及时就医！ ​​​​,2012-08-06 09:32,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvS36uMru
29,转发微博,是,【灵山景区再次封闭】前晚门头沟灵山景区中的山路发生了山体塌方，1000余立方米的山石将道路阻塞。好在事发时灵山内并没有游客，没有造成人员伤亡。目前景区再次接到通知关闭景区，周末大家也别去这里旅游了。 ​​​​,2012-08-02 15:03,1,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvivezqrl
30,//@北京发布: 看来北方人也要向南方的同学学习一下防雨的经验了。,是,【在家防台风 要注意什么】俗话说得好，有备才能无患。台风到来前，有经验的市民都会有所准备，比如提前买好生活必需品；住在低洼地带的人员及时撤离等等。此外，生活上的一些细节也不容忽视，以下几种做法请务必记牢。。。 @常熟公安 分享 ​​​​,2012-08-02 15:01,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yviuPaNZE
31,转发微博,是,【7•21灾车辆理赔六项承诺】#聚焦北京#“7·21”特大自然灾害后，很多同学的车辆浸水，财产损失严重。现在，在北京保监局指导下，北京保险行业协会协调在京各财产保险公司，就受灾车辆保险理赔事宜作出六项承诺，各位同学仔细研究下下面的长微博哦~~ ​​​​,2012-08-02 10:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvgCwy3VC
32,喝绿豆汤也是有讲究的,是,#温馨提示# 炎炎夏日为了防暑降温，很多人都喜欢喝绿豆汤，有些人甚至将绿豆汤当水喝。在这我们提醒您，喝绿豆汤虽然有不少好处，但不是人人适宜。体质比较虚弱的和虚寒的人、肾功不好或者是痛风的病人，不宜大量食用绿豆汤。另，绿豆具有解毒功效，正在服用各类药物的的人也要注意，否则会影响药效。 ​​​​,2012-08-02 09:46,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvgqLifd8
33,今日，我社区迎来了第一辆“流动菜车”。新鲜的瓜果蔬菜前很快就聚集了前来购买的人们。居民们一边挑选，一边念叨着“这蔬菜真新鲜”“这菜车进社区真是方便了大家”……“流动菜车”将于每周二、周日早六点半至十一点半在我社区进行销售。欢迎居民们届时采购！ ​​​​,否,,2012-08-02 09:21,1,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yvggApj3Z
34,转发微博,是,#防范电信诈骗#北京市“社保卡”仅限于北京地区使用，根本不会产生外地就医结算的医疗费用。参保人应谨防有人利用参保人不了解“社保卡”功能而行骗的行为，尤其不要进行资金转账与现金支付。无论骗子用什么样的借口，最终都会要求您转帐、汇款、开通网上银行，或到ATM机执行所谓的“安全操作”。 ​​​​,2012-08-01 15:12,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yv98suoib
35,广大居民： 为了切实做好防汛工作，减少大雨引发的自然灾害，社区居委会提醒居民做好自我防护措施： 1、尽量减少外出或户外活动，并关好门窗； 2、妥善安排或照顾家中老人和小孩，防止发生意外； 3、如遇雷电请及时关闭家中电器的电源，防止雷击， ​​​​,否,,2012-08-01 15:09,1,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yv97g2kjX
36,,是,四类人不宜熬夜看比赛 心脑血管病患者患有心脑血管系统疾病的中老年人、从事特殊职业者从事司机、高空作业、精密机床等富有危险性职业的人或近日有高难度手术的医生、患有眼疾的人患有干眼症和有青光眼发病倾向的人、青少年和儿童不宜熬夜看比赛 ​​​​,2012-07-30 08:18,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yuNzGhyFw
37,转发微博,是,"交管部门已对全市易积水的下凹式立交桥、公路、铁路立交桥等点段施划积水水位警示、警戒标线。5厘米宽的黄色警示线距地面最低点20厘米,提示当水面在警示线以下时,道路可以通行,但需小心驾驶;5厘米宽的红色警戒线距地面最低点27厘米,提示当水面达到警戒线时,道路积水严重,不能通行O网页链接 ​​​​",2012-07-30 08:13,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yuNxE6WJQ
38,温馨提示：老人在上下楼梯时不要打电话，以免出现跌倒、崴脚等意外。 ​​​​,否,,2012-07-24 14:17,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ytVmacvjZ
39,健康吃海鲜,是,夏季是海鲜市场的旺季，无论是正规的餐厅还是路边的大排档，海鲜是大部分人美食菜单中的必点项。海鲜虽好，但只有正确食用，才能使人吃得放心，吃得健康。[群体围观]1.海鲜要全熟 2.禁忌死贝类 3.忌啤酒 4.忌水果 O网页链接 ​​​​,2012-07-20 08:19,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ythjat7L0
40,,是,#微警示#【儿童骑自行车要注意哪些安全事项？】漫漫暑期，中小学生时常骑自行车出行，相比走路或乘坐公共交通工具，不安全因素有所增加，临朐公安与家长及老师平友们一起学习儿童骑自行车需要注意的安全事项，助中小学生平安度假。@潍坊公安 @平安北京 @南京交警 @东营公安 @日照交警 @常熟公安 ​​​​,2012-07-20 08:18,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ythiBjjX2
41,预防电信诈骗,是,【防范电信诈骗原创漫画第12波】预测彩票中奖信息、预测股票走势，是一种借由受害者“占小便宜，发大财”思想而来的电信诈骗。犯罪分子往往会设置一种“花的少赚的少，花的多赚得多”的“规则”，使受害者越陷越深。遇到这类电信诈骗，您一定要拒绝“诱惑”哦！（漫画作者：@漫画邢） ​​​​,2012-07-20 07:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yth9TqBqh
42,转发微博,是,【高温闷热】#北京你好# 今日限行1和6。今早6点最高气温26℃，最大相对湿度82%……难怪一早感觉就特别的闷热啊。说好周五晚上来的雷阵雨又放我们鸽子，说要到周六晚上和他的兄弟们来场狂欢，预计将达到暴雨级别。图片摄于宣武艺园——这是翠鸟么？北京的环境的确在变好，今年拍到不少小动物。 ​​​​,2012-07-20 07:55,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yth9hjuD2
43,快来看看怎样能预防中暑,是,#中暑能否挂盐水？#中暑轻者头晕眼花、恶心；重者头痛胸闷高烧不退、上吐下泻甚至抽搐、晕厥等。轻度中暑可不用挂盐水，重度中暑需输液补充水分和钾、钠、氯等电解质。注意：其盐水配方应为氯化钠，如是葡萄糖配方，则会加重血液黏稠度而使气血不通加重循环障碍，严重则危及生命。急救如图@我在120上班 ​​​​,2012-07-19 14:46,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ytapGjwzB
44,伏天防暑,是,#三伏天当心情绪中暑#吃好三餐、平衡饮食、正常睡眠、保持好心态是避免“情绪中暑”的关键。多吃开胃食品和有降温、降火功效的食物及饮料，少食油腻食物。学会情绪转移，遇到不顺心的事，做几分钟“心情放松操”，多做深呼吸，让自己冷静下来。不要钻牛角尖，保持幽默愉快的心情，远离“情绪中暑”。 ​​​​,2012-07-19 10:45,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yt8PL87i6
45,,是,#安全支招#【爆胎！怎么办？】高速路上，当你正平稳地开着车，唱着歌，突然一股白烟，“砰”一声——爆胎了！此时千万不要猛踩刹车，不要猛打方向盘，而是应保持直线行驶。在前后不着店的高速路上爆胎确实令人窘迫，而如何预防这种状况的发生？发生这种状况时又应如何处理呢？一起来看看吧 ​​​​,2012-07-19 09:21,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yt8hNrLIV
46,,是,当乘客乘坐出租汽车、旅游汽车、省际长途汽车需要查询相关信息或利益受到侵害需要投诉时，可拨打市交通委24小时便民电话，68351150或68351570。投诉时一定要描述具体时间、地点及拒载的详细过程。如有可能，可以用手机录下声音和视频作为投诉证据，有关执法部门也会加强监管。@交通北京 ​​​​,2012-07-19 09:21,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/yt8hD6xRz
47,假期为孩子慎选辅导班,是,【暑期慎选培训班】#提醒#暑期，家长为孩子能有一技之长，会利用假期给孩子报课外班。一些非正规教育机构会利用家长这种急切的心态，从中敛财。小布提醒家长们，为孩子报名时一定记着与培训机构签订正规培训协议，保存好协议和学费票据。如果遇到教育培训服务质量差或拖延退费等情况，可打12315投诉。 ​​​​,2012-07-18 08:26,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysYuMp8Rv
48,本月的18日是今年入伏的第一天，俗话说，“热在三伏”。所谓“三伏”，即初伏、中伏和末伏，时间通常在农历六月，每一伏各占十天。伏天的到来，意味着一年中气温最高、湿度最大的闷热日子的到来。 老北京流行的“头伏饺子二伏面，三伏烙饼摊鸡蛋”的说法，即源自“贴伏膘”。请大家注意防暑、降温。 ​​​​,否,,2012-07-17 16:44,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysSku5Yzd
49,,是,婴儿：什么都明白就是说不出。幼儿：什么都想说就是不明白。童年：什么都要问不管该问不该问。少年：什么都很烦，不知到底烦什么。青年：智商和情商互殴，梦想与现实错乱。 中年：什么都是问题，就是不知问题到底是什么。老年：看得惯的不多，想得起的更少，只要活着就是美好！ ​​​​,2012-07-17 12:08,1,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysQwnf17S
50,小心碰瓷啊[din分身2],是,#碰瓷#据李某交代，他曾多次用碰瓷手段骗过车主，大多数车主选择花钱“私了”，当个别车主选择报警时，他就走掉了。公安机关向广大市民征询线索，今年以来，如有在东城、西城、朝阳、海淀等地被以骑自行车碰瓷为手段诈骗钱财的车主，请与东城公安分局刑侦支队许警官、宋警官联系。电话：84128319。2/2 ​​​​,2012-07-17 12:06,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysQvGFF76
51,假期，关注小盆友,是,#微警示#【儿童在居室内活动应怎样注意安全？】漫漫暑期，小平友们在家中居室内活动，还有许多看起来细微的小事值得家长们注意，否则，同样容易发生危险。临朐公安提醒家长平友们几点注意事项，助小平友们安全度假。@潍坊公安 @平安北京 @山东公安 @常熟公安 @东营公安 @壹基金救援联盟 @平安肇庆 ​​​​,2012-07-17 12:04,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysQuOB4Ho
52,炎炎夏日保健康,是,#小贴士#【防暑降温要注意】空调大开冷风吹，降低人体免疫力；电风扇直吹人体，食欲不振易感冒；[bed凌乱]凉水冲脚图凉快，诱发风湿关节炎；贪食冰冻西瓜，伤脾胃致腹泻；冰箱内混放生熟食，易交叉感染生病菌；大汗淋漓后洗冷水澡，胃肠痉挛易感冒。 ​​​​,2012-07-17 08:56,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysPgH1gh7
53,,是,#警方提醒#【开车十大要点：你未必知道？】不要以为自己方向盘耍的溜刷，就可以不看，有些常识你未必知道？ 行车安全时刻要牢记，作为司机，平常我们开车的时候也特别注意行车的要点，而这也是我们安全驾驶的必要知识，感谢@汽车之家 精选出一些作为司机必须要注意的行车要点。@湖北交警@平安十堰 ​​​​,2012-07-17 08:52,1,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysPf2ccFw
54,我社区于7月16日—18日开展“共产党员献爱心”捐助活动。社区党员在昨天一天的时间里已捐献2000多元。感谢大家的浓浓爱意！ ​​​​,否,,2012-07-17 08:41,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysPat6N3S
55,人民警察爱人民啊,是,"7月10日18时,西城交通支队樱桃园大队警长保金生在菜户营桥执勤时,一辆银灰色小客车突然停在他身边,一名怀抱幼童的女子紧急下车求助。原来这孩子突发高烧已经昏迷,急需救治,但此时正值晚高峰车多行驶缓慢,保金生立即驾驶警车为其带道,仅用10分钟就将孩子平安护送至儿童医院,为及时救治赢得了宝贵时间。 ​​​​",2012-07-17 08:36,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysP8rvkxD
56,很有用啊,是,#安全暑假#【自查：您家安全吗】看看茶几上的暖瓶，厨房里的打火枪，床头的台灯，桌下的电线，卫生间里的马桶盖，梳妆台上的化妆笔…这些家中不起眼的物品，在孩子眼里却充满神奇，隐藏着种种危险。为了让孩子们们快乐地玩耍，我们是不是也应该抽空在家里来一次安全检查呢？(Via：@全球儿童安全组织 ) ​​​​,2012-07-17 08:34,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysP7Nk82k
57,爱生活爱家居//@永定路街道三街坊北社区: //@几米童话集: 这个家居微博蛮不错的，推荐关注@全球家居鉴赏,是,76平现代简洁公寓设计~ 》爱生活爱家居 请关注@全球家居鉴赏 ​​​​,2012-07-16 08:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysFQy34j4
58,,是,【揭秘新电池电量低的原因】#发现生活#我们日常生活中要用的电视、空调遥控器、孩子们玩的电动车等都需要安上电池后才能正常使用，有时新买回来的电池一会儿的功夫电量就只剩下一点了。真的是电池质量差吗？下面我们一起来揭秘新电池电量不足的原因： ​​​​,2012-07-16 08:57,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysFQfo9Fr
59,转发微博,是,[全市游泳馆将自检 市民发现问题可投诉]#聚焦北京#今后全市游泳场馆将把泳馆的水温、余氯、酸碱度及每天的客流量数值提交到市卫生监督所。到时，泳馆水质的所有数据将会在北京卫生监督网站上公布，市民在选择游泳馆时可以参考下。去游泳的同学如果发现游泳池有问题，可以拨打电话12320投诉。 ​​​​,2012-07-16 08:56,1,1,赞,微博 weibo.com,https://weibo.com/2645278417/ysFQ31qd7
60,生活中酒的妙用多,是,,2012-07-13 14:16,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysfEmtCoy
61,小帐篷的大作用,是,"【紧急避险可住“帐篷城""】在救险中搭建大型的帐篷聚集区时零件一地，费时费力，设施又简陋。最近，北京的一家公司推出了“帐篷城”，4个集装厢就能搭起一座供千人居住的城市，其中一个“帐篷标间”用充气装置1分钟就能搭好。还配有空调、淋浴、污水处理池等设施。目前，“帐篷城”系统已投入试生产。 ​​​​",2012-07-13 14:14,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ysfDA0kNl
62,提高警惕啊,是,【夏季马蜂猖狂 市民多加留意】夏季，马蜂开始跃跃欲试，在一些小区居民楼的外墙筑巢。有时它的窠臼会在靠近外窗很近的位置，市民开窗关窗一定要小心。如果蜂窝影响了平时的生活，一定不要自己动手摘除。遇到一些大个的蜂窝，要及时和当地消防部门联系，他们通过专业摘除蜂窝的方法进行处理。@北京消防 ​​​​,2012-07-13 14:12,1,1,赞,微博 weibo.com,https://weibo.com/2645278417/ysfCS0hAX
63,快入伏了,是,【下周三入伏 贴三伏贴别忘预约】#北京生活#下周三是头伏。作为本市“冬病夏治”的贴敷大户――北京中医医院即将在这一天正式启动“三伏贴”服务。为避免扎堆贴敷，医院提醒大家可提前挂号预约。 ​​​​,2012-07-12 10:56,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ys4UEacmN
64,转发微博,是,【健康小妙招】有一种粥，可以让你重新拥有手上小月牙：黑豆1小把、黑米2把、黑芝麻1小把、百合10片、薏仁3把、核桃2个、大米2把，以及红糖。每天中午把这些食材用水泡好，晚上熬粥，10多分钟后，等水变粘稠就可以了，关火盖盖。第二天早上加点水，放红糖，热两分钟就ok了！每天坚持吃一碗：试试吧。 ​​​​,2012-07-12 08:30,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ys3XnoCgN
65,健康夏日,是,#小贴士#【午睡不宜长，睡觉注意保暖】夏季午休时间不要过长，约半小时左右，不要超过1个小时，午休时间过长容易造成睡眠规律的改变甚至失眠。夏季睡眠中，由于天热，大家往往习惯整宿开窗或者开空调。此时，提醒大家格外要注意睡眠中腹部的保暖。[cai晃头] ​​​​,2012-07-12 08:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ys3RoxobB
66,,是,"#微~心语#电梯断电下坠时,这么做能捡回一条命：1. ( 不论有几层楼 ) 赶快把每一层楼的按键都按下。2、如果电梯内有手把，请一只手紧握手把。3.整个背部跟头部紧贴电梯内墙，呈一直线。4.膝盖呈弯曲姿势。5.要把脚跟提起，就是垫脚。6.人少时最好要把两臂展开把住扶手或电梯壁。 ​​​​",2012-07-12 08:14,转发,评论,赞,微博 weibo.com,https://weibo.com/2645278417/ys3R0lfZE
